Entry	INSDC_Nuc_ID_1	INSDC_Nuc_EMBL_Link_1	INSDC_Nuc_GenBank_Link_1	INSDC_Nuc_DDBJ_Link_1	INSDC_Prot_ID_1	INSDC_Prot_EMBL_Link_1	INSDC_Prot_GenBank_Link_1	INSDC_Prot_DDBJ_Link_1	INSDC_Molecule_1	INSDC_Nuc_ID_2	INSDC_Nuc_EMBL_Link_2	INSDC_Nuc_GenBank_Link_2	INSDC_Nuc_DDBJ_Link_2	INSDC_Prot_ID_2	INSDC_Prot_EMBL_Link_2	INSDC_Prot_GenBank_Link_2	INSDC_Prot_DDBJ_Link_2	INSDC_Molecule_2	INSDC_Nuc_ID_3	INSDC_Nuc_EMBL_Link_3	INSDC_Nuc_GenBank_Link_3	INSDC_Nuc_DDBJ_Link_3	INSDC_Prot_ID_3	INSDC_Prot_EMBL_Link_3	INSDC_Prot_GenBank_Link_3	INSDC_Prot_DDBJ_Link_3	INSDC_Molecule_3	INSDC_Nuc_ID_4	INSDC_Nuc_EMBL_Link_4	INSDC_Nuc_GenBank_Link_4	INSDC_Nuc_DDBJ_Link_4	INSDC_Prot_ID_4	INSDC_Prot_EMBL_Link_4	INSDC_Prot_GenBank_Link_4	INSDC_Prot_DDBJ_Link_4	INSDC_Molecule_4	INSDC_Nuc_ID_5	INSDC_Nuc_EMBL_Link_5	INSDC_Nuc_GenBank_Link_5	INSDC_Nuc_DDBJ_Link_5	INSDC_Prot_ID_5	INSDC_Prot_EMBL_Link_5	INSDC_Prot_GenBank_Link_5	INSDC_Prot_DDBJ_Link_5	INSDC_Molecule_5	INSDC_Nuc_ID_6	INSDC_Nuc_EMBL_Link_6	INSDC_Nuc_GenBank_Link_6	INSDC_Nuc_DDBJ_Link_6	INSDC_Prot_ID_6	INSDC_Prot_EMBL_Link_6	INSDC_Prot_GenBank_Link_6	INSDC_Prot_DDBJ_Link_6	INSDC_Molecule_6	INSDC_Nuc_ID_7	INSDC_Nuc_EMBL_Link_7	INSDC_Nuc_GenBank_Link_7	INSDC_Nuc_DDBJ_Link_7	INSDC_Prot_ID_7	INSDC_Prot_EMBL_Link_7	INSDC_Prot_GenBank_Link_7	INSDC_Prot_DDBJ_Link_7	INSDC_Molecule_7	INSDC_Nuc_ID_8	INSDC_Nuc_EMBL_Link_8	INSDC_Nuc_GenBank_Link_8	INSDC_Nuc_DDBJ_Link_8	INSDC_Prot_ID_8	INSDC_Prot_EMBL_Link_8	INSDC_Prot_GenBank_Link_8	INSDC_Prot_DDBJ_Link_8	INSDC_Molecule_8	INSDC_Nuc_ID_9	INSDC_Nuc_EMBL_Link_9	INSDC_Nuc_GenBank_Link_9	INSDC_Nuc_DDBJ_Link_9	INSDC_Prot_ID_9	INSDC_Prot_EMBL_Link_9	INSDC_Prot_GenBank_Link_9	INSDC_Prot_DDBJ_Link_9	INSDC_Molecule_9	INSDC_Nuc_ID_10	INSDC_Nuc_EMBL_Link_10	INSDC_Nuc_GenBank_Link_10	INSDC_Nuc_DDBJ_Link_10	INSDC_Prot_ID_10	INSDC_Prot_EMBL_Link_10	INSDC_Prot_GenBank_Link_10	INSDC_Prot_DDBJ_Link_10	INSDC_Molecule_10	INSDC_Nuc_ID_11	INSDC_Nuc_EMBL_Link_11	INSDC_Nuc_GenBank_Link_11	INSDC_Nuc_DDBJ_Link_11	INSDC_Prot_ID_11	INSDC_Prot_EMBL_Link_11	INSDC_Prot_GenBank_Link_11	INSDC_Prot_DDBJ_Link_11	INSDC_Molecule_11	INSDC_Nuc_ID_12	INSDC_Nuc_EMBL_Link_12	INSDC_Nuc_GenBank_Link_12	INSDC_Nuc_DDBJ_Link_12	INSDC_Prot_ID_12	INSDC_Prot_EMBL_Link_12	INSDC_Prot_GenBank_Link_12	INSDC_Prot_DDBJ_Link_12	INSDC_Molecule_12	INSDC_Nuc_ID_13	INSDC_Nuc_EMBL_Link_13	INSDC_Nuc_GenBank_Link_13	INSDC_Nuc_DDBJ_Link_13	INSDC_Prot_ID_13	INSDC_Prot_EMBL_Link_13	INSDC_Prot_GenBank_Link_13	INSDC_Prot_DDBJ_Link_13	INSDC_Molecule_13	INSDC_Nuc_ID_14	INSDC_Nuc_EMBL_Link_14	INSDC_Nuc_GenBank_Link_14	INSDC_Nuc_DDBJ_Link_14	INSDC_Prot_ID_14	INSDC_Prot_EMBL_Link_14	INSDC_Prot_GenBank_Link_14	INSDC_Prot_DDBJ_Link_14	INSDC_Molecule_14	INSDC_Nuc_ID_15	INSDC_Nuc_EMBL_Link_15	INSDC_Nuc_GenBank_Link_15	INSDC_Nuc_DDBJ_Link_15	INSDC_Prot_ID_15	INSDC_Prot_EMBL_Link_15	INSDC_Prot_GenBank_Link_15	INSDC_Prot_DDBJ_Link_15	INSDC_Molecule_15	INSDC_Nuc_ID_16	INSDC_Nuc_EMBL_Link_16	INSDC_Nuc_GenBank_Link_16	INSDC_Nuc_DDBJ_Link_16	INSDC_Prot_ID_16	INSDC_Prot_EMBL_Link_16	INSDC_Prot_GenBank_Link_16	INSDC_Prot_DDBJ_Link_16	INSDC_Molecule_16	INSDC_Nuc_ID_17	INSDC_Nuc_EMBL_Link_17	INSDC_Nuc_GenBank_Link_17	INSDC_Nuc_DDBJ_Link_17	INSDC_Prot_ID_17	INSDC_Prot_EMBL_Link_17	INSDC_Prot_GenBank_Link_17	INSDC_Prot_DDBJ_Link_17	INSDC_Molecule_17	INSDC_Nuc_ID_18	INSDC_Nuc_EMBL_Link_18	INSDC_Nuc_GenBank_Link_18	INSDC_Nuc_DDBJ_Link_18	INSDC_Prot_ID_18	INSDC_Prot_EMBL_Link_18	INSDC_Prot_GenBank_Link_18	INSDC_Prot_DDBJ_Link_18	INSDC_Molecule_18	INSDC_Nuc_ID_19	INSDC_Nuc_EMBL_Link_19	INSDC_Nuc_GenBank_Link_19	INSDC_Nuc_DDBJ_Link_19	INSDC_Prot_ID_19	INSDC_Prot_EMBL_Link_19	INSDC_Prot_GenBank_Link_19	INSDC_Prot_DDBJ_Link_19	INSDC_Molecule_19	INSDC_Nuc_ID_20	INSDC_Nuc_EMBL_Link_20	INSDC_Nuc_GenBank_Link_20	INSDC_Nuc_DDBJ_Link_20	INSDC_Prot_ID_20	INSDC_Prot_EMBL_Link_20	INSDC_Prot_GenBank_Link_20	INSDC_Prot_DDBJ_Link_20	INSDC_Molecule_20	INSDC_Nuc_ID_21	INSDC_Nuc_EMBL_Link_21	INSDC_Nuc_GenBank_Link_21	INSDC_Nuc_DDBJ_Link_21	INSDC_Prot_ID_21	INSDC_Prot_EMBL_Link_21	INSDC_Prot_GenBank_Link_21	INSDC_Prot_DDBJ_Link_21	INSDC_Molecule_21	INSDC_Nuc_ID_22	INSDC_Nuc_EMBL_Link_22	INSDC_Nuc_GenBank_Link_22	INSDC_Nuc_DDBJ_Link_22	INSDC_Prot_ID_22	INSDC_Prot_EMBL_Link_22	INSDC_Prot_GenBank_Link_22	INSDC_Prot_DDBJ_Link_22	INSDC_Molecule_22	INSDC_Nuc_ID_23	INSDC_Nuc_EMBL_Link_23	INSDC_Nuc_GenBank_Link_23	INSDC_Nuc_DDBJ_Link_23	INSDC_Prot_ID_23	INSDC_Prot_EMBL_Link_23	INSDC_Prot_GenBank_Link_23	INSDC_Prot_DDBJ_Link_23	INSDC_Molecule_23	INSDC_Nuc_ID_24	INSDC_Nuc_EMBL_Link_24	INSDC_Nuc_GenBank_Link_24	INSDC_Nuc_DDBJ_Link_24	INSDC_Prot_ID_24	INSDC_Prot_EMBL_Link_24	INSDC_Prot_GenBank_Link_24	INSDC_Prot_DDBJ_Link_24	INSDC_Molecule_24	RefSeq_Prot_ID_1	RefSeq_Prot_Link_1	RefSeq_Nuc_ID_1	RefSeq_Nuc_Link_1	RefSeq_Molecule_1	RefSeq_Prot_ID_2	RefSeq_Prot_Link_2	RefSeq_Nuc_ID_2	RefSeq_Nuc_Link_2	RefSeq_Molecule_2	RefSeq_Prot_ID_3	RefSeq_Prot_Link_3	RefSeq_Nuc_ID_3	RefSeq_Nuc_Link_3	RefSeq_Molecule_3	RefSeq_Prot_ID_4	RefSeq_Prot_Link_4	RefSeq_Nuc_ID_4	RefSeq_Nuc_Link_4	RefSeq_Molecule_4	RefSeq_Prot_ID_5	RefSeq_Prot_Link_5	RefSeq_Nuc_ID_5	RefSeq_Nuc_Link_5	RefSeq_Molecule_5	RefSeq_Prot_ID_6	RefSeq_Prot_Link_6	RefSeq_Nuc_ID_6	RefSeq_Nuc_Link_6	RefSeq_Molecule_6	RefSeq_Prot_ID_7	RefSeq_Prot_Link_7	RefSeq_Nuc_ID_7	RefSeq_Nuc_Link_7	RefSeq_Molecule_7	RefSeq_Prot_ID_8	RefSeq_Prot_Link_8	RefSeq_Nuc_ID_8	RefSeq_Nuc_Link_8	RefSeq_Molecule_8	RefSeq_Prot_ID_9	RefSeq_Prot_Link_9	RefSeq_Nuc_ID_9	RefSeq_Nuc_Link_9	RefSeq_Molecule_9	RefSeq_Prot_ID_10	RefSeq_Prot_Link_10	RefSeq_Nuc_ID_10	RefSeq_Nuc_Link_10	RefSeq_Molecule_10	RefSeq_Prot_ID_11	RefSeq_Prot_Link_11	RefSeq_Nuc_ID_11	RefSeq_Nuc_Link_11	RefSeq_Molecule_11
A0A084R1J7	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70082.1	https://www.ebi.ac.uk/ena/browser/view/KFA70082.1	https://www.ncbi.nlm.nih.gov/protein/KFA70082.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70082.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1K1	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70086.1	https://www.ebi.ac.uk/ena/browser/view/KFA70086.1	https://www.ncbi.nlm.nih.gov/protein/KFA70086.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70086.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1K2	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70087.1	https://www.ebi.ac.uk/ena/browser/view/KFA70087.1	https://www.ncbi.nlm.nih.gov/protein/KFA70087.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70087.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1K6	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70091.1	https://www.ebi.ac.uk/ena/browser/view/KFA70091.1	https://www.ncbi.nlm.nih.gov/protein/KFA70091.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70091.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1K7	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70092.1	https://www.ebi.ac.uk/ena/browser/view/KFA70092.1	https://www.ncbi.nlm.nih.gov/protein/KFA70092.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70092.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1M6	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70111.1	https://www.ebi.ac.uk/ena/browser/view/KFA70111.1	https://www.ncbi.nlm.nih.gov/protein/KFA70111.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70111.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1M7	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70112.1	https://www.ebi.ac.uk/ena/browser/view/KFA70112.1	https://www.ncbi.nlm.nih.gov/protein/KFA70112.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70112.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1N2	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70117.1	https://www.ebi.ac.uk/ena/browser/view/KFA70117.1	https://www.ncbi.nlm.nih.gov/protein/KFA70117.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70117.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A084R1N8	KL659308	https://www.ebi.ac.uk/ena/browser/view/KL659308	https://www.ncbi.nlm.nih.gov/nucleotide/KL659308	https://getentry.ddbj.nig.ac.jp/getentry/na/KL659308	KFA70123.1	https://www.ebi.ac.uk/ena/browser/view/KFA70123.1	https://www.ncbi.nlm.nih.gov/protein/KFA70123.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KFA70123.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPC9	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81857.1	https://www.ebi.ac.uk/ena/browser/view/BAP81857.1	https://www.ncbi.nlm.nih.gov/protein/BAP81857.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81857.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPD4	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81862.1	https://www.ebi.ac.uk/ena/browser/view/BAP81862.1	https://www.ncbi.nlm.nih.gov/protein/BAP81862.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81862.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPD5	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81855.1	https://www.ebi.ac.uk/ena/browser/view/BAP81855.1	https://www.ncbi.nlm.nih.gov/protein/BAP81855.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81855.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPD8	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81856.1	https://www.ebi.ac.uk/ena/browser/view/BAP81856.1	https://www.ncbi.nlm.nih.gov/protein/BAP81856.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81856.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPD9	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81860.1	https://www.ebi.ac.uk/ena/browser/view/BAP81860.1	https://www.ncbi.nlm.nih.gov/protein/BAP81860.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81860.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE0	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81867.1	https://www.ebi.ac.uk/ena/browser/view/BAP81867.1	https://www.ncbi.nlm.nih.gov/protein/BAP81867.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81867.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE2	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81861.1	https://www.ebi.ac.uk/ena/browser/view/BAP81861.1	https://www.ncbi.nlm.nih.gov/protein/BAP81861.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81861.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE3	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81858.1	https://www.ebi.ac.uk/ena/browser/view/BAP81858.1	https://www.ncbi.nlm.nih.gov/protein/BAP81858.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81858.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE4	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81865.1	https://www.ebi.ac.uk/ena/browser/view/BAP81865.1	https://www.ncbi.nlm.nih.gov/protein/BAP81865.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81865.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE6	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81866.1	https://www.ebi.ac.uk/ena/browser/view/BAP81866.1	https://www.ncbi.nlm.nih.gov/protein/BAP81866.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81866.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPE8	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81863.1	https://www.ebi.ac.uk/ena/browser/view/BAP81863.1	https://www.ncbi.nlm.nih.gov/protein/BAP81863.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81863.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPF7	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81859.1	https://www.ebi.ac.uk/ena/browser/view/BAP81859.1	https://www.ncbi.nlm.nih.gov/protein/BAP81859.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81859.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A097ZPG2	AB981314	https://www.ebi.ac.uk/ena/browser/view/AB981314	https://www.ncbi.nlm.nih.gov/nucleotide/AB981314	https://getentry.ddbj.nig.ac.jp/getentry/na/AB981314	BAP81864.1	https://www.ebi.ac.uk/ena/browser/view/BAP81864.1	https://www.ncbi.nlm.nih.gov/protein/BAP81864.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAP81864.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A098D1J7	HG970332	https://www.ebi.ac.uk/ena/browser/view/HG970332	https://www.ncbi.nlm.nih.gov/nucleotide/HG970332	https://getentry.ddbj.nig.ac.jp/getentry/na/HG970332	CEF71826.1	https://www.ebi.ac.uk/ena/browser/view/CEF71826.1	https://www.ncbi.nlm.nih.gov/protein/CEF71826.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CEF71826.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A098DME4	HG970333	https://www.ebi.ac.uk/ena/browser/view/HG970333	https://www.ncbi.nlm.nih.gov/nucleotide/HG970333	https://getentry.ddbj.nig.ac.jp/getentry/na/HG970333	CEF79630.1	https://www.ebi.ac.uk/ena/browser/view/CEF79630.1	https://www.ncbi.nlm.nih.gov/protein/CEF79630.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CEF79630.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0A2JB87	JQFZ01000261	https://www.ebi.ac.uk/ena/browser/view/JQFZ01000261	https://www.ncbi.nlm.nih.gov/nucleotide/JQFZ01000261	https://getentry.ddbj.nig.ac.jp/getentry/na/JQFZ01000261	KGO52657.1	https://www.ebi.ac.uk/ena/browser/view/KGO52657.1	https://www.ncbi.nlm.nih.gov/protein/KGO52657.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KGO52657.1	Genomic_DNA																																																																																																																																																																																																																XP_016595385.1	https://www.ncbi.nlm.nih.gov/protein/XP_016595385.1	XM_016745457.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_016745457.1																																																			
A0A0A2JP58	JQFZ01000152	https://www.ebi.ac.uk/ena/browser/view/JQFZ01000152	https://www.ncbi.nlm.nih.gov/nucleotide/JQFZ01000152	https://getentry.ddbj.nig.ac.jp/getentry/na/JQFZ01000152	KGO57192.1	https://www.ebi.ac.uk/ena/browser/view/KGO57192.1	https://www.ncbi.nlm.nih.gov/protein/KGO57192.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KGO57192.1	Genomic_DNA																																																																																																																																																																																																																XP_016598880.1	https://www.ncbi.nlm.nih.gov/protein/XP_016598880.1	XM_016737444.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_016737444.1																																																			
A0A0A2K6S6	JQFZ01000020	https://www.ebi.ac.uk/ena/browser/view/JQFZ01000020	https://www.ncbi.nlm.nih.gov/nucleotide/JQFZ01000020	https://getentry.ddbj.nig.ac.jp/getentry/na/JQFZ01000020	KGO62561.1	https://www.ebi.ac.uk/ena/browser/view/KGO62561.1	https://www.ncbi.nlm.nih.gov/protein/KGO62561.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KGO62561.1	Genomic_DNA																																																																																																																																																																																																																XP_016603092.1	https://www.ncbi.nlm.nih.gov/protein/XP_016603092.1	XM_016741862.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_016741862.1																																																			
A0A0A6ZFR4	JX898529	https://www.ebi.ac.uk/ena/browser/view/JX898529	https://www.ncbi.nlm.nih.gov/nucleotide/JX898529	https://getentry.ddbj.nig.ac.jp/getentry/na/JX898529	AGR44631.1	https://www.ebi.ac.uk/ena/browser/view/AGR44631.1	https://www.ncbi.nlm.nih.gov/protein/AGR44631.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AGR44631.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0A6ZFY4	JX898530	https://www.ebi.ac.uk/ena/browser/view/JX898530	https://www.ncbi.nlm.nih.gov/nucleotide/JX898530	https://getentry.ddbj.nig.ac.jp/getentry/na/JX898530	AGR44632.1	https://www.ebi.ac.uk/ena/browser/view/AGR44632.1	https://www.ncbi.nlm.nih.gov/protein/AGR44632.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AGR44632.1	Genomic_DNA	KM401911	https://www.ebi.ac.uk/ena/browser/view/KM401911	https://www.ncbi.nlm.nih.gov/nucleotide/KM401911	https://getentry.ddbj.nig.ac.jp/getentry/na/KM401911	AKA44579.1	https://www.ebi.ac.uk/ena/browser/view/AKA44579.1	https://www.ncbi.nlm.nih.gov/protein/AKA44579.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AKA44579.1	mRNA																																																																																																																																																																																																																																																													
A0A0B2XGM8	ADNJ02000014	https://www.ebi.ac.uk/ena/browser/view/ADNJ02000014	https://www.ncbi.nlm.nih.gov/nucleotide/ADNJ02000014	https://getentry.ddbj.nig.ac.jp/getentry/na/ADNJ02000014	KHO10692.1	https://www.ebi.ac.uk/ena/browser/view/KHO10692.1	https://www.ncbi.nlm.nih.gov/protein/KHO10692.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KHO10692.1	Genomic_DNA																																																																																																																																																																																																																XP_011410913.1	https://www.ncbi.nlm.nih.gov/protein/XP_011410913.1	XM_011412611.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_011412611.1																																																			
A0A0B4EB91	AZNF01000028	https://www.ebi.ac.uk/ena/browser/view/AZNF01000028	https://www.ncbi.nlm.nih.gov/nucleotide/AZNF01000028	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNF01000028	KID59485.1	https://www.ebi.ac.uk/ena/browser/view/KID59485.1	https://www.ncbi.nlm.nih.gov/protein/KID59485.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID59485.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0B4FWC3	AZNG01000036	https://www.ebi.ac.uk/ena/browser/view/AZNG01000036	https://www.ncbi.nlm.nih.gov/nucleotide/AZNG01000036	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNG01000036	KID60519.1	https://www.ebi.ac.uk/ena/browser/view/KID60519.1	https://www.ncbi.nlm.nih.gov/protein/KID60519.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID60519.1	Genomic_DNA																																																																																																																																																																																																																XP_014539580.2	https://www.ncbi.nlm.nih.gov/protein/XP_014539580.2	XM_014684094.2	https://www.ncbi.nlm.nih.gov/nucleotide/XM_014684094.2																																																			
A0A0B4G3Q7	AZNG01000027	https://www.ebi.ac.uk/ena/browser/view/AZNG01000027	https://www.ncbi.nlm.nih.gov/nucleotide/AZNG01000027	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNG01000027	KID63054.1	https://www.ebi.ac.uk/ena/browser/view/KID63054.1	https://www.ncbi.nlm.nih.gov/protein/KID63054.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID63054.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0B4G504	AZNG01000003	https://www.ebi.ac.uk/ena/browser/view/AZNG01000003	https://www.ncbi.nlm.nih.gov/nucleotide/AZNG01000003	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNG01000003	KID77563.1	https://www.ebi.ac.uk/ena/browser/view/KID77563.1	https://www.ncbi.nlm.nih.gov/protein/KID77563.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID77563.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0B4GN88	AZNH01000187	https://www.ebi.ac.uk/ena/browser/view/AZNH01000187	https://www.ncbi.nlm.nih.gov/nucleotide/AZNH01000187	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNH01000187	KID81182.1	https://www.ebi.ac.uk/ena/browser/view/KID81182.1	https://www.ncbi.nlm.nih.gov/protein/KID81182.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID81182.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0B4IF96	AZNE01000088	https://www.ebi.ac.uk/ena/browser/view/AZNE01000088	https://www.ncbi.nlm.nih.gov/nucleotide/AZNE01000088	https://getentry.ddbj.nig.ac.jp/getentry/na/AZNE01000088	KID95099.1	https://www.ebi.ac.uk/ena/browser/view/KID95099.1	https://www.ncbi.nlm.nih.gov/protein/KID95099.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KID95099.1	Genomic_DNA																																																																																																																																																																																																																																																																						
A0A0C3FBR2	KN833028	https://www.ebi.ac.uk/ena/browser/view/KN833028	https://www.ncbi.nlm.nih.gov/nucleotide/KN833028	https://getentry.ddbj.nig.ac.jp/getentry/na/KN833028	KIM77136.1	https://www.ebi.ac.uk/ena/browser/view/KIM77136.1	https://www.ncbi.nlm.nih.gov/protein/KIM77136.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/KIM77136.1	Genomic_DNA																																																																																																																																																																																																																																																																						
